"SMPAGEID","SAMPLEID","CHRONLGYID","AGE","AGEYOUNGER","AGEOLDER","CREATED_AT","UPDATED_AT"
399223,345021,25561,181.2,167.2,195.2,"2024-04-11 08:39:06.965 +0200",NA
399224,345022,25561,185,171,199,"2024-04-11 08:39:06.965 +0200",NA
399225,345023,25561,188.7,174.7,202.7,"2024-04-11 08:39:06.965 +0200",NA
399226,345024,25561,192.5,178.5,206.5,"2024-04-11 08:39:06.965 +0200",NA
399227,345025,25561,196.3,182.3,210.3,"2024-04-11 08:39:06.965 +0200",NA
399228,345026,25561,200.1,186.2,214,"2024-04-11 08:39:06.965 +0200",NA
399229,345027,25561,203.9,190.1,217.7,"2024-04-11 08:39:06.965 +0200",NA
399230,345028,25561,207.7,193.9,221.5,"2024-04-11 08:39:06.965 +0200",NA
399231,345029,25561,211.4,197.7,225.1,"2024-04-11 08:39:06.965 +0200",NA
399232,345030,25561,215.2,201.6,228.8,"2024-04-11 08:39:06.965 +0200",NA
399233,345031,25561,219,205.6,232.4,"2024-04-11 08:39:06.965 +0200",NA
399234,345032,25561,222.8,209.5,236.1,"2024-04-11 08:39:06.965 +0200",NA
399235,345033,25561,226.6,213.5,239.7,"2024-04-11 08:39:06.965 +0200",NA
399236,345034,25561,230.3,217.4,243.2,"2024-04-11 08:39:06.965 +0200",NA
399237,345035,25561,234.1,221.4,246.8,"2024-04-11 08:39:06.965 +0200",NA
399238,345036,25561,237.9,225.5,250.3,"2024-04-11 08:39:06.965 +0200",NA
399239,345037,25561,241.7,229.5,253.9,"2024-04-11 08:39:06.965 +0200",NA
399240,345038,25561,245.5,233.6,257.4,"2024-04-11 08:39:06.965 +0200",NA
399241,345039,25561,249.3,237.8,260.8,"2024-04-11 08:39:06.965 +0200",NA
399242,345040,25561,253,241.8,264.2,"2024-04-11 08:39:06.965 +0200",NA
399243,345041,25561,256.8,246,267.6,"2024-04-11 08:39:06.965 +0200",NA
399244,345042,25561,260.6,250.3,270.9,"2024-04-11 08:39:06.965 +0200",NA
399245,345043,25561,264.4,254.6,274.2,"2024-04-11 08:39:06.965 +0200",NA
399246,345044,25561,268.2,258.9,277.5,"2024-04-11 08:39:06.965 +0200",NA
399247,345045,25561,272,263.3,280.7,"2024-04-11 08:39:06.965 +0200",NA
399248,345046,25561,275.8,267.8,283.8,"2024-04-11 08:39:06.965 +0200",NA
399249,345047,25561,279.5,272.3,286.7,"2024-04-11 08:39:06.965 +0200",NA
399250,345048,25561,282.9,275.3,290.5,"2024-04-11 08:39:06.965 +0200",NA
399251,345049,25561,286.2,278.3,294.1,"2024-04-11 08:39:06.965 +0200",NA
399252,345050,25561,289.5,281.3,297.7,"2024-04-11 08:39:06.965 +0200",NA
399253,345051,25561,292.9,284.5,301.3,"2024-04-11 08:39:06.965 +0200",NA
399254,345052,25561,296.2,287.7,304.7,"2024-04-11 08:39:06.965 +0200",NA
399255,345053,25561,299.5,290.9,308.1,"2024-04-11 08:39:06.965 +0200",NA
399256,345054,25561,302.8,294.1,311.5,"2024-04-11 08:39:06.965 +0200",NA
399257,345055,25561,306.1,297.4,314.8,"2024-04-11 08:39:06.965 +0200",NA
399258,345056,25561,309.4,300.7,318.1,"2024-04-11 08:39:06.965 +0200",NA
399259,345057,25561,312.8,304.2,321.4,"2024-04-11 08:39:06.965 +0200",NA
399260,345058,25561,316.1,307.7,324.5,"2024-04-11 08:39:06.965 +0200",NA
399261,345059,25561,319.4,311.2,327.6,"2024-04-11 08:39:06.965 +0200",NA
399262,345060,25561,322.8,314.8,330.8,"2024-04-11 08:39:06.965 +0200",NA
399263,345061,25561,326.1,318.4,333.8,"2024-04-11 08:39:06.965 +0200",NA
399264,345062,25561,329.4,322,336.8,"2024-04-11 08:39:06.965 +0200",NA
399265,345063,25561,332.7,325.7,339.7,"2024-04-11 08:39:06.965 +0200",NA
399266,345064,25561,336.1,329.6,342.6,"2024-04-11 08:39:06.965 +0200",NA
399267,345065,25561,339.4,333.5,345.3,"2024-04-11 08:39:06.965 +0200",NA
399268,345066,25561,342.7,337.6,347.8,"2024-04-11 08:39:06.965 +0200",NA
399269,345067,25561,346,341.8,350.2,"2024-04-11 08:39:06.965 +0200",NA
399270,345068,25561,349.6,344.2,355,"2024-04-11 08:39:06.965 +0200",NA
399271,345069,25561,353.2,346.9,359.5,"2024-04-11 08:39:06.965 +0200",NA
399272,345070,25561,356.8,349.8,363.8,"2024-04-11 08:39:06.965 +0200",NA
399273,345071,25561,360.4,352.8,368,"2024-04-11 08:39:06.965 +0200",NA
399274,345072,25561,364,355.9,372.1,"2024-04-11 08:39:06.965 +0200",NA
399275,345073,25561,367.6,359,376.2,"2024-04-11 08:39:06.965 +0200",NA
399276,345074,25561,371.2,362.2,380.2,"2024-04-11 08:39:06.965 +0200",NA
399277,345075,25561,374.8,365.5,384.1,"2024-04-11 08:39:06.965 +0200",NA
399278,345076,25561,378.3,368.7,387.9,"2024-04-11 08:39:06.965 +0200",NA
399279,345077,25561,381.9,372,391.8,"2024-04-11 08:39:06.965 +0200",NA
399280,345078,25561,385.5,375.4,395.6,"2024-04-11 08:39:06.965 +0200",NA
399281,345079,25561,389.1,378.8,399.4,"2024-04-11 08:39:06.965 +0200",NA
399282,345080,25561,392.7,382.3,403.1,"2024-04-11 08:39:06.965 +0200",NA
399283,345081,25561,396.3,385.8,406.8,"2024-04-11 08:39:06.965 +0200",NA
399284,345082,25561,399.8,389.2,410.4,"2024-04-11 08:39:06.965 +0200",NA
399285,345083,25561,403.4,392.8,414,"2024-04-11 08:39:06.965 +0200",NA
399286,345084,25561,407,396.4,417.6,"2024-04-11 08:39:06.965 +0200",NA
399287,345085,25561,410.6,400,421.2,"2024-04-11 08:39:06.965 +0200",NA
399288,345086,25561,414.2,403.7,424.7,"2024-04-11 08:39:06.965 +0200",NA
399289,345087,25561,417.8,407.4,428.2,"2024-04-11 08:39:06.965 +0200",NA
399290,345088,25561,421.4,411.1,431.7,"2024-04-11 08:39:06.965 +0200",NA
399291,345089,25561,425,414.9,435.1,"2024-04-11 08:39:06.965 +0200",NA
399292,345090,25561,428.6,418.7,438.5,"2024-04-11 08:39:06.965 +0200",NA
399293,345091,25561,432.2,422.6,441.8,"2024-04-11 08:39:06.965 +0200",NA
399294,345092,25561,435.8,426.5,445.1,"2024-04-11 08:39:06.965 +0200",NA
399295,345093,25561,439.4,430.5,448.3,"2024-04-11 08:39:06.965 +0200",NA
399296,345094,25561,443,434.5,451.5,"2024-04-11 08:39:06.965 +0200",NA
399297,345095,25561,446.6,438.6,454.6,"2024-04-11 08:39:06.965 +0200",NA
399298,345096,25561,450.2,442.7,457.7,"2024-04-11 08:39:06.965 +0200",NA
399299,345097,25561,453.8,447,460.6,"2024-04-11 08:39:06.965 +0200",NA
399300,345098,25561,456.1,449.1,463.1,"2024-04-11 08:39:06.965 +0200",NA
399301,345099,25561,458.4,451.3,465.5,"2024-04-11 08:39:06.965 +0200",NA
399302,345100,25561,460.7,453.6,467.8,"2024-04-11 08:39:06.965 +0200",NA
399303,345101,25561,463,455.8,470.2,"2024-04-11 08:39:06.965 +0200",NA
399304,345102,25561,465.2,458,472.4,"2024-04-11 08:39:06.965 +0200",NA
399305,345103,25561,467.5,460.2,474.8,"2024-04-11 08:39:06.965 +0200",NA
399306,345104,25561,469.8,462.5,477.1,"2024-04-11 08:39:06.965 +0200",NA
399307,345105,25561,472.1,464.8,479.4,"2024-04-11 08:39:06.965 +0200",NA
399308,345106,25561,474.4,467.2,481.6,"2024-04-11 08:39:06.965 +0200",NA
399309,345107,25561,476.7,469.5,483.9,"2024-04-11 08:39:06.965 +0200",NA
399310,345108,25561,479,471.9,486.1,"2024-04-11 08:39:06.965 +0200",NA
399311,345109,25561,481.3,474.3,488.3,"2024-04-11 08:39:06.965 +0200",NA
399312,345110,25561,483.6,476.7,490.5,"2024-04-11 08:39:06.965 +0200",NA
399313,345111,25561,485.9,479.2,492.6,"2024-04-11 08:39:06.965 +0200",NA
399314,345112,25561,488.1,481.5,494.7,"2024-04-11 08:39:06.965 +0200",NA
399315,345113,25561,490.4,484,496.8,"2024-04-11 08:39:06.965 +0200",NA
399316,345114,25561,492.7,486.5,498.9,"2024-04-11 08:39:06.965 +0200",NA
399317,345115,25561,495,489,501,"2024-04-11 08:39:06.965 +0200",NA
399318,345116,25561,497.3,491.5,503.1,"2024-04-11 08:39:06.965 +0200",NA
399319,345117,25561,499.6,494.1,505.1,"2024-04-11 08:39:06.965 +0200",NA
399320,345118,25561,501.6,495.9,507.3,"2024-04-11 08:39:06.965 +0200",NA
399321,345119,25561,503.6,497.8,509.4,"2024-04-11 08:39:06.965 +0200",NA
399322,345120,25561,505.5,499.5,511.5,"2024-04-11 08:39:06.965 +0200",NA
399323,345121,25561,507.5,501.4,513.6,"2024-04-11 08:39:06.965 +0200",NA
399324,345122,25561,509.5,503.3,515.7,"2024-04-11 08:39:06.965 +0200",NA
399325,345123,25561,511.4,505.1,517.7,"2024-04-11 08:39:06.965 +0200",NA
399326,345124,25561,513.4,507,519.8,"2024-04-11 08:39:06.965 +0200",NA
399327,345125,25561,515.4,509,521.8,"2024-04-11 08:39:06.965 +0200",NA
399328,345126,25561,517.4,510.9,523.9,"2024-04-11 08:39:06.965 +0200",NA
399329,345127,25561,519.3,512.8,525.8,"2024-04-11 08:39:06.965 +0200",NA
399330,345128,25561,524,516.7,531.3,"2024-04-11 08:39:06.965 +0200",NA
399331,345129,25561,528.6,520.7,536.5,"2024-04-11 08:39:06.965 +0200",NA
399332,345130,25561,533.2,524.9,541.5,"2024-04-11 08:39:06.965 +0200",NA
399333,345131,25561,537.9,529.4,546.4,"2024-04-11 08:39:06.965 +0200",NA
399334,345132,25561,542.5,533.9,551.1,"2024-04-11 08:39:06.965 +0200",NA
399335,345133,25561,547.1,538.6,555.6,"2024-04-11 08:39:06.965 +0200",NA
399336,345134,25561,551.8,543.6,560,"2024-04-11 08:39:06.965 +0200",NA
399337,345135,25561,556.4,548.6,564.2,"2024-04-11 08:39:06.965 +0200",NA
399338,345136,25561,561,553.9,568.1,"2024-04-11 08:39:06.965 +0200",NA
399339,345137,25561,565.6,559.5,571.7,"2024-04-11 08:39:06.965 +0200",NA
399340,345138,25561,568.1,561.5,574.7,"2024-04-11 08:39:06.965 +0200",NA
399341,345139,25561,570.6,563.5,577.7,"2024-04-11 08:39:06.965 +0200",NA
399342,345140,25561,573.1,565.5,580.7,"2024-04-11 08:39:06.965 +0200",NA
399343,345141,25561,575.6,567.6,583.6,"2024-04-11 08:39:06.965 +0200",NA
399344,345142,25561,578.1,569.7,586.5,"2024-04-11 08:39:06.965 +0200",NA
399345,345143,25561,580.6,571.8,589.4,"2024-04-11 08:39:06.965 +0200",NA
399346,345144,25561,583.1,573.9,592.3,"2024-04-11 08:39:06.965 +0200",NA
399347,345145,25561,585.6,576.1,595.1,"2024-04-11 08:39:06.965 +0200",NA
399348,345146,25561,588.1,578.2,598,"2024-04-11 08:39:06.965 +0200",NA
399349,345147,25561,590.6,580.3,600.9,"2024-04-11 08:39:06.965 +0200",NA
399350,345148,25561,593.1,582.5,603.7,"2024-04-11 08:39:06.965 +0200",NA
399351,345149,25561,595.6,584.7,606.5,"2024-04-11 08:39:06.965 +0200",NA
399352,345150,25561,598.1,586.9,609.3,"2024-04-11 08:39:06.965 +0200",NA
399353,345151,25561,600.5,588.9,612.1,"2024-04-11 08:39:06.965 +0200",NA
399354,345152,25561,603,591.1,614.9,"2024-04-11 08:39:06.965 +0200",NA
399355,345153,25561,605.5,593.4,617.6,"2024-04-11 08:39:06.965 +0200",NA
399356,345154,25561,608,595.6,620.4,"2024-04-11 08:39:06.965 +0200",NA
399357,345155,25561,610.5,597.8,623.2,"2024-04-11 08:39:06.965 +0200",NA
399358,345156,25561,613,600,626,"2024-04-11 08:39:06.965 +0200",NA
399359,345157,25561,615.5,602.2,628.8,"2024-04-11 08:39:06.965 +0200",NA
399360,345158,25561,618,604.4,631.6,"2024-04-11 08:39:06.965 +0200",NA
399361,345159,25561,620.5,606.6,634.4,"2024-04-11 08:39:06.965 +0200",NA
399362,345160,25561,623,608.9,637.1,"2024-04-11 08:39:06.965 +0200",NA
399363,345161,25561,625.5,611.1,639.9,"2024-04-11 08:39:06.965 +0200",NA
399364,345162,25561,628,613.3,642.7,"2024-04-11 08:39:06.965 +0200",NA
399365,345163,25561,630.5,615.6,645.4,"2024-04-11 08:39:06.965 +0200",NA
399366,345164,25561,632.9,617.7,648.1,"2024-04-11 08:39:06.965 +0200",NA
399367,345165,25561,635.4,620,650.8,"2024-04-11 08:39:06.965 +0200",NA
399368,345166,25561,637.9,622.2,653.6,"2024-04-11 08:39:06.965 +0200",NA
399369,345167,25561,640.4,624.5,656.3,"2024-04-11 08:39:06.965 +0200",NA
399370,345168,25561,642.9,626.7,659.1,"2024-04-11 08:39:06.965 +0200",NA
399371,345169,25561,645.4,629,661.8,"2024-04-11 08:39:06.965 +0200",NA
399372,345170,25561,647.9,631.2,664.6,"2024-04-11 08:39:06.965 +0200",NA
399373,345171,25561,650.4,633.5,667.3,"2024-04-11 08:39:06.965 +0200",NA
399374,345172,25561,652.9,635.8,670,"2024-04-11 08:39:06.965 +0200",NA
399375,345173,25561,655.4,638,672.8,"2024-04-11 08:39:06.965 +0200",NA
399376,345174,25561,657.8,640.2,675.4,"2024-04-11 08:39:06.965 +0200",NA
399377,345175,25561,-47.9,-51.9,-43.9,"2024-04-11 08:39:06.965 +0200",NA
399378,345176,25561,-46.8,-50.9,-42.7,"2024-04-11 08:39:06.965 +0200",NA
399379,345177,25561,-45.7,-49.9,-41.5,"2024-04-11 08:39:06.965 +0200",NA
399380,345178,25561,-44.7,-48.9,-40.5,"2024-04-11 08:39:06.965 +0200",NA
399381,345179,25561,-43.6,-47.9,-39.3,"2024-04-11 08:39:06.965 +0200",NA
399382,345180,25561,-42.5,-46.8,-38.2,"2024-04-11 08:39:06.965 +0200",NA
399383,345181,25561,-41.4,-45.8,-37,"2024-04-11 08:39:06.965 +0200",NA
399384,345182,25561,-40.4,-44.8,-36,"2024-04-11 08:39:06.965 +0200",NA
399385,345183,25561,-39.3,-43.8,-34.8,"2024-04-11 08:39:06.965 +0200",NA
399386,345184,25561,-38.2,-42.7,-33.7,"2024-04-11 08:39:06.965 +0200",NA
399387,345185,25561,-37.1,-41.6,-32.6,"2024-04-11 08:39:06.965 +0200",NA
399388,345186,25561,-36.1,-40.7,-31.5,"2024-04-11 08:39:06.965 +0200",NA
399389,345187,25561,-35,-39.6,-30.4,"2024-04-11 08:39:06.965 +0200",NA
399390,345188,25561,-33.9,-38.5,-29.3,"2024-04-11 08:39:06.965 +0200",NA
399391,345189,25561,-32.9,-37.5,-28.3,"2024-04-11 08:39:06.965 +0200",NA
399392,345190,25561,-31.8,-36.4,-27.2,"2024-04-11 08:39:06.965 +0200",NA
399393,345191,25561,-30.7,-35.3,-26.1,"2024-04-11 08:39:06.965 +0200",NA
399394,345192,25561,-29.6,-34.3,-24.9,"2024-04-11 08:39:06.965 +0200",NA
399395,345193,25561,-28.6,-33.3,-23.9,"2024-04-11 08:39:06.965 +0200",NA
399396,345194,25561,-27.5,-32.2,-22.8,"2024-04-11 08:39:06.965 +0200",NA
399397,345195,25561,-26.4,-31.1,-21.7,"2024-04-11 08:39:06.965 +0200",NA
399398,345196,25561,-25.3,-29.9,-20.7,"2024-04-11 08:39:06.965 +0200",NA
399399,345197,25561,-24.3,-28.9,-19.7,"2024-04-11 08:39:06.965 +0200",NA
399400,345198,25561,-23.2,-27.8,-18.6,"2024-04-11 08:39:06.965 +0200",NA
399401,345199,25561,-22.1,-26.7,-17.5,"2024-04-11 08:39:06.965 +0200",NA
399402,345200,25561,-21.1,-25.7,-16.5,"2024-04-11 08:39:06.965 +0200",NA
399403,345201,25561,-20,-24.6,-15.4,"2024-04-11 08:39:06.965 +0200",NA
399404,345202,25561,-18.9,-23.5,-14.3,"2024-04-11 08:39:06.965 +0200",NA
399405,345203,25561,-17.8,-22.3,-13.3,"2024-04-11 08:39:06.965 +0200",NA
399406,345204,25561,-16.8,-21.3,-12.3,"2024-04-11 08:39:06.965 +0200",NA
399407,345205,25561,-15.7,-20.1,-11.3,"2024-04-11 08:39:06.965 +0200",NA
399408,345206,25561,-14.6,-19,-10.2,"2024-04-11 08:39:06.965 +0200",NA
399409,345207,25561,-13.5,-17.9,-9.1,"2024-04-11 08:39:06.965 +0200",NA
399410,345208,25561,-12.5,-16.8,-8.2,"2024-04-11 08:39:06.965 +0200",NA
399411,345209,25561,-11.4,-15.6,-7.2,"2024-04-11 08:39:06.965 +0200",NA
399412,345210,25561,-10.3,-14.5,-6.1,"2024-04-11 08:39:06.965 +0200",NA
399413,345211,25561,-9.9,-14.1,-5.7,"2024-04-11 08:39:06.965 +0200",NA
399414,345212,25561,-9.5,-13.6,-5.4,"2024-04-11 08:39:06.965 +0200",NA
399415,345213,25561,-9,-13.1,-4.9,"2024-04-11 08:39:06.965 +0200",NA
399416,345214,25561,-8.6,-12.7,-4.5,"2024-04-11 08:39:06.965 +0200",NA
399417,345215,25561,-8.2,-12.2,-4.2,"2024-04-11 08:39:06.965 +0200",NA
399418,345216,25561,-7.8,-11.8,-3.8,"2024-04-11 08:39:06.965 +0200",NA
399419,345217,25561,-7.3,-11.3,-3.3,"2024-04-11 08:39:06.965 +0200",NA
399420,345218,25561,-6.9,-10.9,-2.9,"2024-04-11 08:39:06.965 +0200",NA
399421,345219,25561,-6.5,-10.4,-2.6,"2024-04-11 08:39:06.965 +0200",NA
399422,345220,25561,-6,-9.9,-2.1,"2024-04-11 08:39:06.965 +0200",NA
399423,345221,25561,-5.6,-9.5,-1.7,"2024-04-11 08:39:06.965 +0200",NA
399424,345222,25561,-5.2,-9,-1.4,"2024-04-11 08:39:06.965 +0200",NA
399425,345223,25561,-4.8,-8.6,-1,"2024-04-11 08:39:06.965 +0200",NA
399426,345224,25561,-4.3,-8.1,-0.5,"2024-04-11 08:39:06.965 +0200",NA
399427,345225,25561,-3.9,-7.6,-0.2,"2024-04-11 08:39:06.965 +0200",NA
399428,345226,25561,-3.5,-7.2,0.2,"2024-04-11 08:39:06.965 +0200",NA
399429,345227,25561,-3,-6.6,0.6,"2024-04-11 08:39:06.965 +0200",NA
399430,345228,25561,-2.6,-6.2,1,"2024-04-11 08:39:06.965 +0200",NA
399431,345229,25561,-2.2,-5.8,1.4,"2024-04-11 08:39:06.965 +0200",NA
399432,345230,25561,-1.8,-5.3,1.7,"2024-04-11 08:39:06.965 +0200",NA
399433,345231,25561,-1.3,-4.8,2.2,"2024-04-11 08:39:06.965 +0200",NA
399434,345232,25561,-0.9,-4.3,2.5,"2024-04-11 08:39:06.965 +0200",NA
399435,345233,25561,-0.5,-3.9,2.9,"2024-04-11 08:39:06.965 +0200",NA
399436,345234,25561,0,-3.3,3.3,"2024-04-11 08:39:06.965 +0200",NA
399437,345235,25561,0.4,-2.9,3.7,"2024-04-11 08:39:06.965 +0200",NA
399438,345236,25561,0.8,-2.5,4.1,"2024-04-11 08:39:06.965 +0200",NA
399439,345237,25561,1.3,-1.9,4.5,"2024-04-11 08:39:06.965 +0200",NA
399440,345238,25561,1.7,-1.5,4.9,"2024-04-11 08:39:06.965 +0200",NA
399441,345239,25561,2.1,-1.1,5.3,"2024-04-11 08:39:06.965 +0200",NA
399442,345240,25561,2.6,-0.5,5.7,"2024-04-11 08:39:06.965 +0200",NA
399443,345241,25561,3,0,6,"2024-04-11 08:39:06.965 +0200",NA
399444,345242,25561,3.4,0.5,6.3,"2024-04-11 08:39:06.965 +0200",NA
399445,345243,25561,3.8,1,6.6,"2024-04-11 08:39:06.965 +0200",NA
399446,345244,25561,4.3,1.6,7,"2024-04-11 08:39:06.965 +0200",NA
399447,345245,25561,4.6,2.1,7.1,"2024-04-11 08:39:06.965 +0200",NA
399448,345246,25561,5,2.6,7.4,"2024-04-11 08:39:06.965 +0200",NA
399449,345247,25561,5.4,3.1,7.7,"2024-04-11 08:39:06.965 +0200",NA
399450,345248,25561,5.8,3.6,8,"2024-04-11 08:39:06.965 +0200",NA
399451,345249,25561,6.1,3.9,8.3,"2024-04-11 08:39:06.965 +0200",NA
399452,345250,25561,6.6,4.3,8.9,"2024-04-11 08:39:06.965 +0200",NA
399453,345251,25561,7.1,4.7,9.5,"2024-04-11 08:39:06.965 +0200",NA
399454,345252,25561,7.7,5.2,10.2,"2024-04-11 08:39:06.965 +0200",NA
399455,345253,25561,8.3,5.7,10.9,"2024-04-11 08:39:06.965 +0200",NA
399456,345254,25561,9,6.6,11.4,"2024-04-11 08:39:06.965 +0200",NA
399457,345255,25561,9.7,7.5,11.9,"2024-04-11 08:39:06.965 +0200",NA
399458,345256,25561,10.4,8.8,12,"2024-04-11 08:39:06.965 +0200",NA
399459,345257,25561,10.2,9.6,10.8,"2024-04-11 08:39:06.965 +0200",NA
399460,345258,25561,10.4,9.7,11.1,"2024-04-11 08:39:06.965 +0200",NA
399461,345259,25561,11.1,8.9,13.3,"2024-04-11 08:39:06.965 +0200",NA
399462,345260,25561,12,9.5,14.5,"2024-04-11 08:39:06.965 +0200",NA
399463,345261,25561,12.9,10.6,15.2,"2024-04-11 08:39:06.965 +0200",NA
399464,345262,25561,13.5,11,16,"2024-04-11 08:39:06.965 +0200",NA
399465,345263,25561,14.1,11.5,16.7,"2024-04-11 08:39:06.965 +0200",NA
399466,345264,25561,14.7,11.8,17.6,"2024-04-11 08:39:06.965 +0200",NA
399467,345265,25561,15.4,12.2,18.6,"2024-04-11 08:39:06.965 +0200",NA
399468,345266,25561,16,12.6,19.4,"2024-04-11 08:39:06.965 +0200",NA
399469,345267,25561,16.7,13.1,20.3,"2024-04-11 08:39:06.965 +0200",NA
399470,345268,25561,17.4,13.6,21.2,"2024-04-11 08:39:06.965 +0200",NA
399471,345269,25561,18.2,14.3,22.1,"2024-04-11 08:39:06.965 +0200",NA
399472,345270,25561,18.9,14.9,22.9,"2024-04-11 08:39:06.965 +0200",NA
399473,345271,25561,19.6,15.5,23.7,"2024-04-11 08:39:06.965 +0200",NA
399474,345272,25561,20.3,16.1,24.5,"2024-04-11 08:39:06.965 +0200",NA
399475,345273,25561,21,16.7,25.3,"2024-04-11 08:39:06.965 +0200",NA
399476,345274,25561,21.8,17.4,26.2,"2024-04-11 08:39:06.965 +0200",NA
399477,345275,25561,22.5,18,27,"2024-04-11 08:39:06.965 +0200",NA
399478,345276,25561,23.2,18.6,27.8,"2024-04-11 08:39:06.965 +0200",NA
399479,345277,25561,23.9,19.2,28.6,"2024-04-11 08:39:06.965 +0200",NA
399480,345278,25561,24.6,19.8,29.4,"2024-04-11 08:39:06.965 +0200",NA
399481,345279,25561,25.3,20.4,30.2,"2024-04-11 08:39:06.965 +0200",NA
399482,345280,25561,26,21,31,"2024-04-11 08:39:06.965 +0200",NA
399483,345281,25561,26.8,21.7,31.9,"2024-04-11 08:39:06.965 +0200",NA
399484,345282,25561,27.5,22.4,32.6,"2024-04-11 08:39:06.965 +0200",NA
399485,345283,25561,28.2,23,33.4,"2024-04-11 08:39:06.965 +0200",NA
399486,345284,25561,28.9,23.6,34.2,"2024-04-11 08:39:06.965 +0200",NA
399487,345285,25561,29.6,24.3,34.9,"2024-04-11 08:39:06.965 +0200",NA
399488,345286,25561,30.3,24.9,35.7,"2024-04-11 08:39:06.965 +0200",NA
399489,345287,25561,31,25.5,36.5,"2024-04-11 08:39:06.965 +0200",NA
399490,345288,25561,31.7,26.2,37.2,"2024-04-11 08:39:06.965 +0200",NA
399491,345289,25561,32.5,26.9,38.1,"2024-04-11 08:39:06.965 +0200",NA
399492,345290,25561,33.2,27.6,38.8,"2024-04-11 08:39:06.965 +0200",NA
399493,345291,25561,33.9,28.2,39.6,"2024-04-11 08:39:06.965 +0200",NA
399494,345292,25561,34.6,28.8,40.4,"2024-04-11 08:39:06.965 +0200",NA
399495,345293,25561,35.3,29.5,41.1,"2024-04-11 08:39:06.965 +0200",NA
399496,345294,25561,36,30.1,41.9,"2024-04-11 08:39:06.965 +0200",NA
399497,345295,25561,36.7,30.8,42.6,"2024-04-11 08:39:06.965 +0200",NA
399498,345296,25561,37.4,31.4,43.4,"2024-04-11 08:39:06.965 +0200",NA
399499,345297,25561,38.1,32.1,44.1,"2024-04-11 08:39:06.965 +0200",NA
399500,345298,25561,38.9,32.9,44.9,"2024-04-11 08:39:06.965 +0200",NA
399501,345299,25561,39.6,33.5,45.7,"2024-04-11 08:39:06.965 +0200",NA
399502,345300,25561,40.3,34.2,46.4,"2024-04-11 08:39:06.965 +0200",NA
399503,345301,25561,41,34.8,47.2,"2024-04-11 08:39:06.965 +0200",NA
399504,345302,25561,41.7,35.5,47.9,"2024-04-11 08:39:06.965 +0200",NA
399505,345303,25561,42.4,36.2,48.6,"2024-04-11 08:39:06.965 +0200",NA
399506,345304,25561,43.1,36.8,49.4,"2024-04-11 08:39:06.965 +0200",NA
399507,345305,25561,43.9,37.6,50.2,"2024-04-11 08:39:06.965 +0200",NA
399508,345306,25561,44.6,38.3,50.9,"2024-04-11 08:39:06.965 +0200",NA
399509,345307,25561,45.3,39,51.6,"2024-04-11 08:39:06.965 +0200",NA
399510,345308,25561,46,39.6,52.4,"2024-04-11 08:39:06.965 +0200",NA
399511,345309,25561,46.7,40.3,53.1,"2024-04-11 08:39:06.965 +0200",NA
399512,345310,25561,47.4,41,53.8,"2024-04-11 08:39:06.965 +0200",NA
399513,345311,25561,48.1,41.7,54.5,"2024-04-11 08:39:06.965 +0200",NA
399514,345312,25561,48.9,42.5,55.3,"2024-04-11 08:39:06.965 +0200",NA
399515,345313,25561,49.6,43.1,56.1,"2024-04-11 08:39:06.965 +0200",NA
399516,345314,25561,50.3,43.8,56.8,"2024-04-11 08:39:06.965 +0200",NA
399517,345315,25561,51,44.5,57.5,"2024-04-11 08:39:06.965 +0200",NA
399518,345316,25561,51.7,45.2,58.2,"2024-04-11 08:39:06.965 +0200",NA
399519,345317,25561,52.4,45.9,58.9,"2024-04-11 08:39:06.965 +0200",NA
399520,345318,25561,53.1,46.6,59.6,"2024-04-11 08:39:06.965 +0200",NA
399521,345319,25561,53.8,47.3,60.3,"2024-04-11 08:39:06.965 +0200",NA
399522,345320,25561,54.5,48,61,"2024-04-11 08:39:06.965 +0200",NA
399523,345321,25561,55.3,48.8,61.8,"2024-04-11 08:39:06.965 +0200",NA
399524,345322,25561,56,49.5,62.5,"2024-04-11 08:39:06.965 +0200",NA
399525,345323,25561,56.7,50.2,63.2,"2024-04-11 08:39:06.965 +0200",NA
399526,345324,25561,57.4,50.9,63.9,"2024-04-11 08:39:06.965 +0200",NA
399527,345325,25561,58.1,51.6,64.6,"2024-04-11 08:39:06.965 +0200",NA
399528,345326,25561,58.8,52.3,65.3,"2024-04-11 08:39:06.965 +0200",NA
399529,345327,25561,64.5,58,71,"2024-04-11 08:39:06.965 +0200",NA
399530,345328,25561,65.2,58.7,71.7,"2024-04-11 08:39:06.965 +0200",NA
399531,345329,25561,65.9,59.4,72.4,"2024-04-11 08:39:06.965 +0200",NA
399532,345330,25561,66.6,60.2,73,"2024-04-11 08:39:06.965 +0200",NA
399533,345331,25561,67.4,61,73.8,"2024-04-11 08:39:06.965 +0200",NA
399534,345332,25561,68.1,61.7,74.5,"2024-04-11 08:39:06.965 +0200",NA
399535,345333,25561,68.8,62.4,75.2,"2024-04-11 08:39:06.965 +0200",NA
399536,345334,25561,69.5,63.2,75.8,"2024-04-11 08:39:06.965 +0200",NA
399537,345335,25561,70.2,63.9,76.5,"2024-04-11 08:39:06.965 +0200",NA
399538,345336,25561,70.9,64.6,77.2,"2024-04-11 08:39:06.965 +0200",NA
